pair,target
1_____B_4_2_303_314_316_1395_0001.tif,1
1_____B_4_2_303_314_316_12385_0001.tif,1
1_____B_4_2_303_314_316_2058_0001.tif,1
1_____B_4_2_303_314_316_18_0001.tif,1
3_____B_4_2_303_314_316_11145_0001.tif,0
2_____B_4_2_303_314_316_16107_0001.tif,0
2_____B_4_2_303_314_316_16368_0001.tif,0
1_____B_4_2_303_314_316_11983_0001.tif,1
4_____B_4_2_303_314_316_2529_0001.tif,0
4_____B_4_2_303_314_316_11101_0001.tif,0
1_____B_4_2_303_314_316_16326_0001.tif,1
1_____B_4_2_303_314_316_204_0001.tif,1
1_____B_4_2_303_314_316_4535_0001.tif,1
1_____B_4_2_303_314_316_387_0001.tif,1
5_____B_4_2_303_314_316_8038_0001.tif,0
1_____B_4_2_303_314_316_673_0001.tif,1
1_____B_4_2_303_314_316_1999_0001.tif,1
1_____B_4_2_303_314_316_3645_0001.tif,1
4_____B_4_2_303_314_316_5254_0001.tif,0
5_____B_4_2_303_314_316_11029_0001.tif,0
1_____B_4_2_303_314_316_13522_0001.tif,1
1_____B_4_2_303_314_316_736_0001.tif,1
1_____B_4_2_303_314_316_13132_0001.tif,1
1_____B_4_2_303_314_316_15892_0001.tif,1
1_____B_4_2_303_314_316_9_0001.tif,1
1_____B_4_2_303_314_316_14625_0001.tif,1
4_____B_4_2_303_314_316_2505_0001.tif,0
4_____B_4_2_303_314_316_2496_0001.tif,0
1_____B_4_2_303_314_316_265_0001.tif,1
2_____B_4_2_303_314_316_15131_0001.tif,0
1_____B_4_2_303_314_316_2258_0001.tif,1
1_____B_4_2_303_314_316_12019_0001.tif,1
2_____B_4_2_303_314_316_15924_0001.tif,0
2_____B_4_2_303_314_316_16321_0001.tif,0
3_____B_4_2_303_314_316_300_0001.tif,0
1_____B_4_2_303_314_316_15402_0001.tif,1
5_____B_4_2_303_314_316_11611_0001.tif,0
4_____B_4_2_303_314_316_9590_0001.tif,0
1_____B_4_2_303_314_316_1190_0001.tif,1
1_____B_4_2_303_314_316_2039_0001.tif,1
5_____B_4_2_303_314_316_2859_0001.tif,0
4_____B_4_2_303_314_316_8556_0001.tif,0
2_____B_4_2_303_314_316_16100_0001.tif,0
5_____B_4_2_303_314_316_10997_0001.tif,0
2_____B_4_2_303_314_316_14637_0001.tif,0
4_____B_4_2_303_314_316_5310_0001.tif,0
2_____B_4_2_303_314_316_15474_0001.tif,0
1_____B_4_2_303_314_316_1166_0001.tif,1
1_____B_4_2_303_314_316_14169_0001.tif,1
2_____B_4_2_303_314_316_5960_0001.tif,0
5_____B_4_2_303_314_316_6564_0001.tif,0
1_____B_4_2_303_314_316_13777_0001.tif,1
1_____B_4_2_303_314_316_4665_0001.tif,1
1_____B_4_2_303_314_316_1682_0001.tif,1
5_____B_4_2_303_314_316_5853_0001.tif,0
4_____B_4_2_303_314_316_10598_0001.tif,0
1_____B_4_2_303_314_316_331_0001.tif,1
4_____B_4_2_303_314_316_8397_0001.tif,0
2_____B_4_2_303_314_316_2613_0001.tif,0
1_____B_4_2_303_314_316_4563_0001.tif,1
1_____B_4_2_303_314_316_12801_0001.tif,1
4_____B_4_2_303_314_316_8324_0001.tif,0
1_____B_4_2_303_314_316_13884_0001.tif,1
2_____B_4_2_303_314_316_15432_0001.tif,0
4_____B_4_2_303_314_316_9248_0001.tif,0
2_____B_4_2_303_314_316_15821_0001.tif,0
1_____B_4_2_303_314_316_13574_0001.tif,1
1_____B_4_2_303_314_316_1780_0001.tif,1
1_____B_4_2_303_314_316_1272_0001.tif,1
5_____B_4_2_303_314_316_10465_0001.tif,0
1_____B_4_2_303_314_316_4789_0001.tif,1
5_____B_4_2_303_314_316_8023_0001.tif,0
1_____B_4_2_303_314_316_19_0001.tif,1
4_____B_4_2_303_314_316_5930_0001.tif,0
4_____B_4_2_303_314_316_2491_0001.tif,0
2_____B_4_2_303_314_316_14635_0001.tif,0
1_____B_4_2_303_314_316_13108_0001.tif,1
4_____B_4_2_303_314_316_14342_0001.tif,0
1_____B_4_2_303_314_316_12994_0001.tif,1
2_____B_4_2_303_314_316_16205_0001.tif,0
1_____B_4_2_303_314_316_1514_0001.tif,1
1_____B_4_2_303_314_316_14909_0001.tif,1
3_____B_4_2_303_314_316_15753_0001.tif,0
4_____B_4_2_303_314_316_5466_0001.tif,0
1_____B_4_2_303_314_316_1005_0001.tif,1
1_____B_4_2_303_314_316_14285_0001.tif,1
2_____B_4_2_303_314_316_2677_0001.tif,0
4_____B_4_2_303_314_316_2733_0001.tif,0
5_____B_4_2_303_314_316_9022_0001.tif,0
1_____B_4_2_303_314_316_60_0001.tif,1
1_____B_4_2_303_314_316_4571_0001.tif,1
1_____B_4_2_303_314_316_13761_0001.tif,1
1_____B_4_2_303_314_316_4574_0001.tif,1
4_____B_4_2_303_314_316_5936_0001.tif,0
1_____B_4_2_303_314_316_15553_0001.tif,1
2_____B_4_2_303_314_316_15347_0001.tif,0
4_____B_4_2_303_314_316_14205_0001.tif,0
4_____B_4_2_303_314_316_2994_0001.tif,0
4_____B_4_2_303_314_316_3768_0001.tif,0
1_____B_4_2_303_314_316_13634_0001.tif,1
2_____B_4_2_303_314_316_386_0001.tif,0
5_____B_4_2_303_314_316_6431_0001.tif,0
1_____B_4_2_303_314_316_12282_0001.tif,1
1_____B_4_2_303_314_316_127_0001.tif,1
1_____B_4_2_303_314_316_2097_0001.tif,1
4_____B_4_2_303_314_316_9267_0001.tif,0
5_____B_4_2_303_314_316_9139_0001.tif,0
1_____B_4_2_303_314_316_1186_0001.tif,1
1_____B_4_2_303_314_316_12828_0001.tif,1
1_____B_4_2_303_314_316_12080_0001.tif,1
1_____B_4_2_303_314_316_4226_0001.tif,1
1_____B_4_2_303_314_316_4438_0001.tif,1
4_____B_4_2_303_314_316_10900_0001.tif,0
2_____B_4_2_303_314_316_5713_0001.tif,0
3_____B_4_2_303_314_316_316_0001.tif,0
5_____B_4_2_303_314_316_6318_0001.tif,0
1_____B_4_2_303_314_316_4593_0001.tif,1
4_____B_4_2_303_314_316_14533_0001.tif,0
5_____B_4_2_303_314_316_10583_0001.tif,0
1_____B_4_2_303_314_316_1139_0001.tif,1
4_____B_4_2_303_314_316_4045_0001.tif,0
5_____B_4_2_303_314_316_9498_0001.tif,0
4_____B_4_2_303_314_316_2182_0001.tif,0
1_____B_4_2_303_314_316_13014_0001.tif,1
1_____B_4_2_303_314_316_14764_0001.tif,1
1_____B_4_2_303_314_316_2402_0001.tif,1
5_____B_4_2_303_314_316_6033_0001.tif,0
1_____B_4_2_303_314_316_142_0001.tif,1
6_____B_4_2_303_314_316_8595_0001.tif,0
4_____B_4_2_303_314_316_9164_0001.tif,0
1_____B_4_2_303_314_316_13905_0001.tif,1
1_____B_4_2_303_314_316_1963_0001.tif,1
1_____B_4_2_303_314_316_15047_0001.tif,1
5_____B_4_2_303_314_316_8745_0001.tif,0
5_____B_4_2_303_314_316_11823_0001.tif,0
1_____B_4_2_303_314_316_14176_0001.tif,1
2_____B_4_2_303_314_316_15719_0001.tif,0
4_____B_4_2_303_314_316_3219_0001.tif,0
4_____B_4_2_303_314_316_7771_0001.tif,0
1_____B_4_2_303_314_316_14435_0001.tif,1
1_____B_4_2_303_314_316_13011_0001.tif,1
1_____B_4_2_303_314_316_11952_0001.tif,1
1_____B_4_2_303_314_316_13109_0001.tif,1
2_____B_4_2_303_314_316_5508_0001.tif,0
1_____B_4_2_303_314_316_12011_0001.tif,1
5_____B_4_2_303_314_316_5879_0001.tif,0
1_____B_4_2_303_314_316_14092_0001.tif,1
3_____B_4_2_303_314_316_165_0001.tif,0
1_____B_4_2_303_314_316_1381_0001.tif,1
2_____B_4_2_303_314_316_1478_0001.tif,0
4_____B_4_2_303_314_316_8502_0001.tif,0
4_____B_4_2_303_314_316_7814_0001.tif,0
5_____B_4_2_303_314_316_8646_0001.tif,0
5_____B_4_2_303_314_316_10521_0001.tif,0
1_____B_4_2_303_314_316_1435_0001.tif,1
1_____B_4_2_303_314_316_1655_0001.tif,1
1_____B_4_2_303_314_316_2388_0001.tif,1
2_____B_4_2_303_314_316_15419_0001.tif,0
1_____B_4_2_303_314_316_15322_0001.tif,1
3_____B_4_2_303_314_316_317_0001.tif,0
1_____B_4_2_303_314_316_13074_0001.tif,1
1_____B_4_2_303_314_316_1613_0001.tif,1
1_____B_4_2_303_314_316_2050_0001.tif,1
4_____B_4_2_303_314_316_11037_0001.tif,0
1_____B_4_2_303_314_316_12014_0001.tif,1
5_____B_4_2_303_314_316_5379_0001.tif,0
1_____B_4_2_303_314_316_4200_0001.tif,1
4_____B_4_2_303_314_316_8875_0001.tif,0
1_____B_4_2_303_314_316_12962_0001.tif,1
1_____B_4_2_303_314_316_16128_0001.tif,1
2_____B_4_2_303_314_316_15315_0001.tif,0
2_____B_4_2_303_314_316_9484_0001.tif,0
1_____B_4_2_303_314_316_4264_0001.tif,1
1_____B_4_2_303_314_316_2335_0001.tif,1
4_____B_4_2_303_314_316_8819_0001.tif,0
1_____B_4_2_303_314_316_15321_0001.tif,1
1_____B_4_2_303_314_316_16183_0001.tif,1
5_____B_4_2_303_314_316_9578_0001.tif,0
4_____B_4_2_303_314_316_5628_0001.tif,0
4_____B_4_2_303_314_316_8400_0001.tif,0
4_____B_4_2_303_314_316_3969_0001.tif,0
5_____B_4_2_303_314_316_5374_0001.tif,0
1_____B_4_2_303_314_316_249_0001.tif,1
3_____B_4_2_303_314_316_14106_0001.tif,0
1_____B_4_2_303_314_316_4335_0001.tif,1
1_____B_4_2_303_314_316_1385_0001.tif,1
1_____B_4_2_303_314_316_3141_0001.tif,1
1_____B_4_2_303_314_316_11972_0001.tif,1
1_____B_4_2_303_314_316_14373_0001.tif,1
1_____B_4_2_303_314_316_1683_0001.tif,1
1_____B_4_2_303_314_316_4519_0001.tif,1
3_____B_4_2_303_314_316_624_0001.tif,0
5_____B_4_2_303_314_316_5406_0001.tif,0
4_____B_4_2_303_314_316_8791_0001.tif,0
4_____B_4_2_303_314_316_10743_0001.tif,0
2_____B_4_2_303_314_316_259_0001.tif,0
4_____B_4_2_303_314_316_8804_0001.tif,0
1_____B_4_2_303_314_316_13580_0001.tif,1
1_____B_4_2_303_314_316_3643_0001.tif,1
5_____B_4_2_303_314_316_8766_0001.tif,0
6_____B_4_2_303_314_316_6506_0001.tif,0
1_____B_4_2_303_314_316_12279_0001.tif,1
4_____B_4_2_303_314_316_11109_0001.tif,0
1_____B_4_2_303_314_316_14622_0001.tif,1
4_____B_4_2_303_314_316_3427_0001.tif,0
1_____B_4_2_303_314_316_12102_0001.tif,1
1_____B_4_2_303_314_316_4690_0001.tif,1
5_____B_4_2_303_314_316_8061_0001.tif,0
4_____B_4_2_303_314_316_8562_0001.tif,0
3_____B_4_2_303_314_316_5259_0001.tif,0
2_____B_4_2_303_314_316_15793_0001.tif,0
5_____B_4_2_303_314_316_8778_0001.tif,0
4_____B_4_2_303_314_316_1976_0001.tif,0
5_____B_4_2_303_314_316_11200_0001.tif,0
1_____B_4_2_303_314_316_2336_0001.tif,1
1_____B_4_2_303_314_316_4411_0001.tif,1
4_____B_4_2_303_314_316_7807_0001.tif,0
1_____B_4_2_303_314_316_1093_0001.tif,1
5_____B_4_2_303_314_316_5443_0001.tif,0
5_____B_4_2_303_314_316_13810_0001.tif,0
5_____B_4_2_303_314_316_8748_0001.tif,0
4_____B_4_2_303_314_316_8421_0001.tif,0
1_____B_4_2_303_314_316_13689_0001.tif,1
4_____B_4_2_303_314_316_997_0001.tif,0
4_____B_4_2_303_314_316_1798_0001.tif,0
1_____B_4_2_303_314_316_14584_0001.tif,1
5_____B_4_2_303_314_316_8187_0001.tif,0
2_____B_4_2_303_314_316_1020_0001.tif,0
2_____B_4_2_303_314_316_15828_0001.tif,0
1_____B_4_2_303_314_316_14940_0001.tif,1
4_____B_4_2_303_314_316_635_0001.tif,0
2_____B_4_2_303_314_316_15091_0001.tif,0
1_____B_4_2_303_314_316_658_0001.tif,1
1_____B_4_2_303_314_316_12209_0001.tif,1
1_____B_4_2_303_314_316_1463_0001.tif,1
1_____B_4_2_303_314_316_13096_0001.tif,1
5_____B_4_2_303_314_316_8940_0001.tif,0
2_____B_4_2_303_314_316_11581_0001.tif,0
5_____B_4_2_303_314_316_11821_0001.tif,0
5_____B_4_2_303_314_316_11220_0001.tif,0
1_____B_4_2_303_314_316_2676_0001.tif,1
4_____B_4_2_303_314_316_11488_0001.tif,0
3_____B_4_2_303_314_316_14071_0001.tif,0
2_____B_4_2_303_314_316_11980_0001.tif,0
6_____B_4_2_303_314_316_8073_0001.tif,0
4_____B_4_2_303_314_316_5357_0001.tif,0
5_____B_4_2_303_314_316_11707_0001.tif,0
4_____B_4_2_303_314_316_1376_0001.tif,0
4_____B_4_2_303_314_316_5681_0001.tif,0
1_____B_4_2_303_314_316_2694_0001.tif,1
1_____B_4_2_303_314_316_3366_0001.tif,1
4_____B_4_2_303_314_316_5487_0001.tif,0
4_____B_4_2_303_314_316_8858_0001.tif,0
1_____B_4_2_303_314_316_4639_0001.tif,1
5_____B_4_2_303_314_316_8202_0001.tif,0
3_____B_4_2_303_314_316_2363_0001.tif,0
4_____B_4_2_303_314_316_8349_0001.tif,0
1_____B_4_2_303_314_316_14117_0001.tif,1
1_____B_4_2_303_314_316_13163_0001.tif,1
1_____B_4_2_303_314_316_15064_0001.tif,1
1_____B_4_2_303_314_316_13624_0001.tif,1
3_____B_4_2_303_314_316_2562_0001.tif,0
1_____B_4_2_303_314_316_15545_0001.tif,1
5_____B_4_2_303_314_316_10950_0001.tif,0
7_____B_4_2_303_314_316_6529_0001.tif,0
1_____B_4_2_303_314_316_13157_0001.tif,1
2_____B_4_2_303_314_316_14776_0001.tif,0
4_____B_4_2_303_314_316_5955_0001.tif,0
2_____B_4_2_303_314_316_15585_0001.tif,0
5_____B_4_2_303_314_316_5854_0001.tif,0
3_____B_4_2_303_314_316_14149_0001.tif,0
1_____B_4_2_303_314_316_1308_0001.tif,1
1_____B_4_2_303_314_316_13558_0001.tif,1
6_____B_4_2_303_314_316_8074_0001.tif,0
2_____B_4_2_303_314_316_558_0001.tif,0
4_____B_4_2_303_314_316_8777_0001.tif,0
1_____B_4_2_303_314_316_13743_0001.tif,1
1_____B_4_2_303_314_316_4495_0001.tif,1
1_____B_4_2_303_314_316_15037_0001.tif,1
4_____B_4_2_303_314_316_7914_0001.tif,0
1_____B_4_2_303_314_316_4321_0001.tif,1
5_____B_4_2_303_314_316_8067_0001.tif,0
4_____B_4_2_303_314_316_5605_0001.tif,0
5_____B_4_2_303_314_316_9077_0001.tif,0
1_____B_4_2_303_314_316_11968_0001.tif,1
2_____B_4_2_303_314_316_276_0001.tif,0
4_____B_4_2_303_314_316_9197_0001.tif,0
5_____B_4_2_303_314_316_10500_0001.tif,0
2_____B_4_2_303_314_316_15936_0001.tif,0
3_____B_4_2_303_314_316_1794_0001.tif,0
5_____B_4_2_303_314_316_6419_0001.tif,0
1_____B_4_2_303_314_316_13479_0001.tif,1
3_____B_4_2_303_314_316_2764_0001.tif,0
4_____B_4_2_303_314_316_5394_0001.tif,0
1_____B_4_2_303_314_316_4354_0001.tif,1
1_____B_4_2_303_314_316_13144_0001.tif,1
4_____B_4_2_303_314_316_8899_0001.tif,0
2_____B_4_2_303_314_316_675_0001.tif,0
4_____B_4_2_303_314_316_6111_0001.tif,0
1_____B_4_2_303_314_316_1686_0001.tif,1
4_____B_4_2_303_314_316_3837_0001.tif,0
1_____B_4_2_303_314_316_4503_0001.tif,1
1_____B_4_2_303_314_316_4283_0001.tif,1
2_____B_4_2_303_314_316_15998_0001.tif,0
1_____B_4_2_303_314_316_14030_0001.tif,1
5_____B_4_2_303_314_316_10475_0001.tif,0
1_____B_4_2_303_314_316_13293_0001.tif,1
4_____B_4_2_303_314_316_11421_0001.tif,0
4_____B_4_2_303_314_316_8326_0001.tif,0
1_____B_4_2_303_314_316_13281_0001.tif,1
1_____B_4_2_303_314_316_14048_0001.tif,1
1_____B_4_2_303_314_316_14409_0001.tif,1
4_____B_4_2_303_314_316_5457_0001.tif,0
1_____B_4_2_303_314_316_13365_0001.tif,1
1_____B_4_2_303_314_316_1426_0001.tif,1
2_____B_4_2_303_314_316_1760_0001.tif,0
4_____B_4_2_303_314_316_6125_0001.tif,0
1_____B_4_2_303_314_316_11932_0001.tif,1
2_____B_4_2_303_314_316_36_0001.tif,0
4_____B_4_2_303_314_316_10901_0001.tif,0
1_____B_4_2_303_314_316_1234_0001.tif,1
1_____B_4_2_303_314_316_14563_0001.tif,1
1_____B_4_2_303_314_316_14939_0001.tif,1
4_____B_4_2_303_314_316_10768_0001.tif,0
1_____B_4_2_303_314_316_12347_0001.tif,1
1_____B_4_2_303_314_316_220_0001.tif,1
1_____B_4_2_303_314_316_15152_0001.tif,1
5_____B_4_2_303_314_316_5788_0001.tif,0
2_____B_4_2_303_314_316_13288_0001.tif,0
1_____B_4_2_303_314_316_1862_0001.tif,1
1_____B_4_2_303_314_316_14286_0001.tif,1
1_____B_4_2_303_314_316_2735_0001.tif,1
6_____B_4_2_303_314_316_8581_0001.tif,0
5_____B_4_2_303_314_316_879_0001.tif,0
2_____B_4_2_303_314_316_15104_0001.tif,0
1_____B_4_2_303_314_316_2068_0001.tif,1
1_____B_4_2_303_314_316_2170_0001.tif,1
1_____B_4_2_303_314_316_307_0001.tif,1
2_____B_4_2_303_314_316_995_0001.tif,0
4_____B_4_2_303_314_316_8442_0001.tif,0
2_____B_4_2_303_314_316_16385_0001.tif,0
7_____B_4_2_303_314_316_6532_0001.tif,0
1_____B_4_2_303_314_316_4265_0001.tif,1
5_____B_4_2_303_314_316_11714_0001.tif,0
1_____B_4_2_303_314_316_12956_0001.tif,1
1_____B_4_2_303_314_316_15848_0001.tif,1
1_____B_4_2_303_314_316_4692_0001.tif,1
4_____B_4_2_303_314_316_8184_0001.tif,0
1_____B_4_2_303_314_316_1356_0001.tif,1
4_____B_4_2_303_314_316_5825_0001.tif,0
1_____B_4_2_303_314_316_15608_0001.tif,1
2_____B_4_2_303_314_316_2359_0001.tif,0
1_____B_4_2_303_314_316_4427_0001.tif,1
4_____B_4_2_303_314_316_2896_0001.tif,0
1_____B_4_2_303_314_316_11955_0001.tif,1
1_____B_4_2_303_314_316_3532_0001.tif,1
4_____B_4_2_303_314_316_516_0001.tif,0
4_____B_4_2_303_314_316_8352_0001.tif,0
1_____B_4_2_303_314_316_1263_0001.tif,1
1_____B_4_2_303_314_316_14839_0001.tif,1
1_____B_4_2_303_314_316_11930_0001.tif,1
2_____B_4_2_303_314_316_16238_0001.tif,0
1_____B_4_2_303_314_316_3508_0001.tif,1
1_____B_4_2_303_314_316_15320_0001.tif,1
1_____B_4_2_303_314_316_15573_0001.tif,1
1_____B_4_2_303_314_316_4558_0001.tif,1
1_____B_4_2_303_314_316_12399_0001.tif,1
4_____B_4_2_303_314_316_362_0001.tif,0
1_____B_4_2_303_314_316_2616_0001.tif,1
2_____B_4_2_303_314_316_16058_0001.tif,0
1_____B_4_2_303_314_316_4752_0001.tif,1
7_____B_4_2_303_314_316_6219_0001.tif,0
4_____B_4_2_303_314_316_5417_0001.tif,0
1_____B_4_2_303_314_316_15462_0001.tif,1
1_____B_4_2_303_314_316_157_0001.tif,1
1_____B_4_2_303_314_316_3621_0001.tif,1
4_____B_4_2_303_314_316_5937_0001.tif,0
5_____B_4_2_303_314_316_8444_0001.tif,0
1_____B_4_2_303_314_316_2245_0001.tif,1
5_____B_4_2_303_314_316_6109_0001.tif,0
1_____B_4_2_303_314_316_14893_0001.tif,1
1_____B_4_2_303_314_316_4522_0001.tif,1
4_____B_4_2_303_314_316_8285_0001.tif,0
4_____B_4_2_303_314_316_11072_0001.tif,0
2_____B_4_2_303_314_316_16160_0001.tif,0
1_____B_4_2_303_314_316_11986_0001.tif,1
1_____B_4_2_303_314_316_14976_0001.tif,1
1_____B_4_2_303_314_316_13319_0001.tif,1
1_____B_4_2_303_314_316_13083_0001.tif,1
4_____B_4_2_303_314_316_5720_0001.tif,0
4_____B_4_2_303_314_316_5660_0001.tif,0
1_____B_4_2_303_314_316_13060_0001.tif,1
1_____B_4_2_303_314_316_4166_0001.tif,1
1_____B_4_2_303_314_316_4636_0001.tif,1
1_____B_4_2_303_314_316_2256_0001.tif,1
1_____B_4_2_303_314_316_4606_0001.tif,1
4_____B_4_2_303_314_316_10819_0001.tif,0
1_____B_4_2_303_314_316_13903_0001.tif,1
1_____B_4_2_303_314_316_13236_0001.tif,1
4_____B_4_2_303_314_316_715_0001.tif,0
5_____B_4_2_303_314_316_10841_0001.tif,0
1_____B_4_2_303_314_316_4357_0001.tif,1
1_____B_4_2_303_314_316_13544_0001.tif,1
1_____B_4_2_303_314_316_4431_0001.tif,1
4_____B_4_2_303_314_316_4102_0001.tif,0
1_____B_4_2_303_314_316_12169_0001.tif,1
5_____B_4_2_303_314_316_8959_0001.tif,0
5_____B_4_2_303_314_316_8753_0001.tif,0
1_____B_4_2_303_314_316_14894_0001.tif,1
4_____B_4_2_303_314_316_3109_0001.tif,0
1_____B_4_2_303_314_316_4202_0001.tif,1
1_____B_4_2_303_314_316_1282_0001.tif,1
1_____B_4_2_303_314_316_15038_0001.tif,1
4_____B_4_2_303_314_316_5521_0001.tif,0
1_____B_4_2_303_314_316_4553_0001.tif,1
1_____B_4_2_303_314_316_3454_0001.tif,1
5_____B_4_2_303_314_316_6010_0001.tif,0
2_____B_4_2_303_314_316_16143_0001.tif,0
1_____B_4_2_303_314_316_1174_0001.tif,1
4_____B_4_2_303_314_316_9066_0001.tif,0
4_____B_4_2_303_314_316_13773_0001.tif,0
1_____B_4_2_303_314_316_4408_0001.tif,1
1_____B_4_2_303_314_316_4771_0001.tif,1
1_____B_4_2_303_314_316_13759_0001.tif,1
5_____B_4_2_303_314_316_11177_0001.tif,0
3_____B_4_2_303_314_316_13846_0001.tif,0
6_____B_4_2_303_314_316_11736_0001.tif,0
4_____B_4_2_303_314_316_5896_0001.tif,0
2_____B_4_2_303_314_316_1030_0001.tif,0
2_____B_4_2_303_314_316_9483_0001.tif,0
1_____B_4_2_303_314_316_3482_0001.tif,1
2_____B_4_2_303_314_316_355_0001.tif,0
5_____B_4_2_303_314_316_8576_0001.tif,0
1_____B_4_2_303_314_316_13670_0001.tif,1
1_____B_4_2_303_314_316_13329_0001.tif,1
5_____B_4_2_303_314_316_8077_0001.tif,0
4_____B_4_2_303_314_316_9270_0001.tif,0
4_____B_4_2_303_314_316_8291_0001.tif,0
4_____B_4_2_303_314_316_10799_0001.tif,0
4_____B_4_2_303_314_316_4082_0001.tif,0
4_____B_4_2_303_314_316_11569_0001.tif,0
1_____B_4_2_303_314_316_4441_0001.tif,1
4_____B_4_2_303_314_316_9289_0001.tif,0
1_____B_4_2_303_314_316_13388_0001.tif,1
1_____B_4_2_303_314_316_12943_0001.tif,1
1_____B_4_2_303_314_316_427_0001.tif,1
5_____B_4_2_303_314_316_10398_0001.tif,0
3_____B_4_2_303_314_316_2380_0001.tif,0
2_____B_4_2_303_314_316_2780_0001.tif,0
4_____B_4_2_303_314_316_8232_0001.tif,0
1_____B_4_2_303_314_316_2630_0001.tif,1
1_____B_4_2_303_314_316_13264_0001.tif,1
2_____B_4_2_303_314_316_16150_0001.tif,0
2_____B_4_2_303_314_316_16370_0001.tif,0
6_____B_4_2_303_314_316_8704_0001.tif,0
1_____B_4_2_303_314_316_3177_0001.tif,1
2_____B_4_2_303_314_316_11146_0001.tif,0
1_____B_4_2_303_314_316_4747_0001.tif,1
4_____B_4_2_303_314_316_3827_0001.tif,0
1_____B_4_2_303_314_316_12205_0001.tif,1
5_____B_4_2_303_314_316_11310_0001.tif,0
4_____B_4_2_303_314_316_5710_0001.tif,0
4_____B_4_2_303_314_316_5843_0001.tif,0
5_____B_4_2_303_314_316_11692_0001.tif,0
2_____B_4_2_303_314_316_5670_0001.tif,0
2_____B_4_2_303_314_316_15838_0001.tif,0
1_____B_4_2_303_314_316_2761_0001.tif,1
1_____B_4_2_303_314_316_26_0001.tif,1
1_____B_4_2_303_314_316_4241_0001.tif,1
1_____B_4_2_303_314_316_1625_0001.tif,1
4_____B_4_2_303_314_316_13829_0001.tif,0
3_____B_4_2_303_314_316_9415_0001.tif,0
2_____B_4_2_303_314_316_2404_0001.tif,0
4_____B_4_2_303_314_316_6182_0001.tif,0
1_____B_4_2_303_314_316_12370_0001.tif,1
2_____B_4_2_303_314_316_16386_0001.tif,0
2_____B_4_2_303_314_316_1910_0001.tif,0
2_____B_4_2_303_314_316_564_0001.tif,0
1_____B_4_2_303_314_316_4713_0001.tif,1
1_____B_4_2_303_314_316_4565_0001.tif,1
1_____B_4_2_303_314_316_12092_0001.tif,1
4_____B_4_2_303_314_316_5701_0001.tif,0
4_____B_4_2_303_314_316_5338_0001.tif,0
5_____B_4_2_303_314_316_8624_0001.tif,0
1_____B_4_2_303_314_316_14462_0001.tif,1
1_____B_4_2_303_314_316_2765_0001.tif,1
1_____B_4_2_303_314_316_13408_0001.tif,1
1_____B_4_2_303_314_316_2657_0001.tif,1
4_____B_4_2_303_314_316_8469_0001.tif,0
2_____B_4_2_303_314_316_16163_0001.tif,0
1_____B_4_2_303_314_316_4706_0001.tif,1
1_____B_4_2_303_314_316_186_0001.tif,1
1_____B_4_2_303_314_316_2280_0001.tif,1
2_____B_4_2_303_314_316_7772_0001.tif,0
1_____B_4_2_303_314_316_13564_0001.tif,1
1_____B_4_2_303_314_316_521_0001.tif,1
1_____B_4_2_303_314_316_12196_0001.tif,1
1_____B_4_2_303_314_316_12064_0001.tif,1
1_____B_4_2_303_314_316_1594_0001.tif,1
1_____B_4_2_303_314_316_14331_0001.tif,1
4_____B_4_2_303_314_316_4063_0001.tif,0
5_____B_4_2_303_314_316_8188_0001.tif,0
5_____B_4_2_303_314_316_8011_0001.tif,0
1_____B_4_2_303_314_316_2198_0001.tif,1
2_____B_4_2_303_314_316_16061_0001.tif,0
3_____B_4_2_303_314_316_14055_0001.tif,0
4_____B_4_2_303_314_316_6424_0001.tif,0
1_____B_4_2_303_314_316_15048_0001.tif,1
4_____B_4_2_303_314_316_9290_0001.tif,0
4_____B_4_2_303_314_316_10908_0001.tif,0
2_____B_4_2_303_314_316_11469_0001.tif,0
1_____B_4_2_303_314_316_14231_0001.tif,1
2_____B_4_2_303_314_316_15784_0001.tif,0
2_____B_4_2_303_314_316_15791_0001.tif,0
5_____B_4_2_303_314_316_8009_0001.tif,0
4_____B_4_2_303_314_316_8316_0001.tif,0
4_____B_4_2_303_314_316_9402_0001.tif,0
1_____B_4_2_303_314_316_197_0001.tif,1
4_____B_4_2_303_314_316_4005_0001.tif,0
1_____B_4_2_303_314_316_241_0001.tif,1
1_____B_4_2_303_314_316_13360_0001.tif,1
2_____B_4_2_303_314_316_777_0001.tif,0
5_____B_4_2_303_314_316_6045_0001.tif,0
4_____B_4_2_303_314_316_10788_0001.tif,0
1_____B_4_2_303_314_316_13352_0001.tif,1
1_____B_4_2_303_314_316_12051_0001.tif,1
4_____B_4_2_303_314_316_3338_0001.tif,0
1_____B_4_2_303_314_316_15344_0001.tif,1
5_____B_4_2_303_314_316_11818_0001.tif,0
6_____B_4_2_303_314_316_6309_0001.tif,0
1_____B_4_2_303_314_316_667_0001.tif,1
5_____B_4_2_303_314_316_6027_0001.tif,0
1_____B_4_2_303_314_316_1753_0001.tif,1
4_____B_4_2_303_314_316_6102_0001.tif,0
5_____B_4_2_303_314_316_5370_0001.tif,0
1_____B_4_2_303_314_316_1804_0001.tif,1
1_____B_4_2_303_314_316_2462_0001.tif,1
1_____B_4_2_303_314_316_15504_0001.tif,1
4_____B_4_2_303_314_316_11138_0001.tif,0
4_____B_4_2_303_314_316_11715_0001.tif,0
